ID,X_Ori,Y_Ori,X_Des,Y_Des,Weight
2311,3753411,2938374,3768843,2968197,1
2312,3823969,2912103,3732586,2912093,1
2313,3844219,2909781,3771032,2918812,1
2314,3723090,2977532,3778691,2937837,1
2315,3774245,2849906,3727780,2810917,1
2316,3730559,2948086,3825242,2952322,1
2317,3773718,2977784,3834653,2846200,1
2318,3704826,2838760,3792173,2957434,1
2319,3841978,2862792,3733596,2928207,1
2320,3680661,2831660,3781065,2858683,1
2321,3751598,2987587,3690604,2927458,1
2322,3765699,2900148,3840134,2873866,1
2323,3834191,2858282,3822015,2812332,1
2324,3780589,2855627,3730315,2943508,1
2325,3856748,2880024,3737993,2869922,1
2326,3769047,2799480,3809759,2839271,1
2327,3850679,2888610,3692674,2933965,1
2328,3787193,2906758,3797513,2866958,1
2329,3822357,2829597,3742657,2878689,1
2330,3825644,2845460,3723541,2968871,1
2331,3808116,2892582,3819887,2847483,1
2332,3769040,2916499,3713329,2923602,1
2333,3686595,2927771,3800767,2927532,1
2334,3811266,2868773,3749627,2818758,1
2335,3813651,2915232,3826545,2857975,1
2336,3791167,2959394,3710300,2880273,1
2337,3727985,2950880,3797524,2950193,1
2338,3790366,2864307,3747433,2964357,1
2339,3736551,2892113,3762572,2845480,1
2340,3785688,2921770,3748310,2895810,1
2341,3714068,2888671,3685908,2923991,1
2342,3670279,2915505,3699206,2856835,1
2343,3742320,2849295,3765775,2902346,1
2344,3795235,2817634,3789802,2890641,1
2345,3831433,2888365,3690036,2920324,1
2346,3782103,2828440,3828206,2934037,1
2347,3777350,2955921,3839327,2863419,1
2348,3825310,2939385,3777869,2938929,1
2349,3670479,2900137,3819814,2886577,1
2350,3688979,2855289,3845439,2869525,1
2351,3669477,2893862,3749380,2887148,1
2352,3760819,2900667,3710698,2855359,1
2353,3784287,2799655,3701561,2852900,1
2354,3782414,2816460,3726191,2933946,1
2355,3724871,2849326,3727530,2867283,1
2356,3751700,2896951,3688307,2935329,1
2357,3791736,2978825,3839018,2912335,1
2358,3721929,2873245,3839990,2862327,1
2359,3722933,2899166,3740644,2825483,1
2360,3844286,2939146,3726800,2933908,1
2361,3754553,2813203,3826847,2903540,1
2362,3679313,2854566,3702704,2901015,1
2363,3730002,2821310,3837011,2906416,1
2364,3770960,2854049,3787718,2973509,1
2365,3744822,2815088,3790109,2888697,1
2366,3687744,2830728,3765506,2829267,1
2367,3812407,2924914,3732671,2818789,1
2368,3848557,2844054,3768231,2970390,1
2369,3701993,2950360,3782831,2884418,1
2370,3738451,2891711,3824437,2915998,1
2371,3741073,2897071,3752431,2927478,1
2372,3758164,2887465,3674671,2927566,1
2373,3749494,2976872,3672132,2928047,1
2374,3705594,2903502,3774659,2840550,1
2375,3714761,2843949,3694785,2952681,1
2376,3848807,2897220,3797651,2953227,1
2377,3749908,2824435,3829391,2905539,1
2378,3791820,2934615,3736218,2827331,1
2379,3744818,2966914,3687754,2955837,1
2380,3822028,2954867,3794317,2800865,1
2381,3781250,2930267,3786605,2877457,1
2382,3838217,2931202,3736043,2825702,1
2383,3707546,2937926,3806392,2951843,1
2384,3769477,2967825,3732154,2873820,1
2385,3723891,2797991,3778638,2960472,1
2386,3689912,2853517,3816919,2947396,1
2387,3793044,2956581,3754510,2849948,1
2388,3757749,2844327,3804086,2842899,1
2389,3766404,2936532,3749578,2912912,1
2390,3784363,2924921,3718835,2959210,1
2391,3817965,2823267,3697855,2952116,1
2392,3833033,2888096,3718788,2973392,1
2393,3695863,2952665,3769914,2914962,1
2394,3711814,2893745,3772752,2827460,1
2395,3810440,2860193,3785958,2930010,1
2396,3744367,2837497,3825094,2938882,1
2397,3772019,2923284,3749700,2932518,1
2398,3823730,2854775,3760613,2893863,1
2399,3738505,2972862,3663650,2904506,1
2400,3768437,2971610,3759942,2895108,1
2401,3766320,2838537,3761661,2884187,1
2402,3756336,2904954,3848009,2854561,1
2403,3730158,2818171,3695958,2835293,1
2404,3678436,2852915,3751771,2938876,1
2405,3769405,2822761,3845650,2845659,1
2406,3731256,2899993,3710655,2910856,1
2407,3713300,2897841,3766090,2838828,1
2408,3837343,2835243,3777920,2967063,1
2409,3825412,2841915,3757116,2910005,1
2410,3809788,2809686,3825745,2951404,1
2411,3683774,2840709,3759706,2891958,1
2412,3810892,2883617,3744215,2884297,1
2413,3825736,2841522,3841337,2942886,1
2414,3835121,2839108,3762708,2961911,1
2415,3777711,2848322,3816479,2883374,1
2416,3710217,2944694,3741006,2795401,1
2417,3796656,2951902,3786589,2829437,1
2418,3718581,2879616,3842268,2835501,1
2419,3842571,2925577,3762717,2831764,1
2420,3808963,2875719,3808806,2869621,1
2421,3770188,2960272,3676117,2857449,1
2422,3688485,2867346,3767210,2952484,1
2423,3707093,2955341,3821173,2927497,1
2424,3723795,2876868,3680595,2844842,1
2425,3822792,2854948,3791128,2877273,1
2426,3684858,2900650,3782382,2893095,1
2427,3698569,2950455,3818968,2959322,1
2428,3744047,2874113,3756243,2846152,1
2429,3843048,2887601,3721210,2922251,1
2430,3777860,2855888,3798848,2974686,1
2431,3745879,2822740,3678792,2848522,1
2432,3737122,2919589,3818649,2862288,1
2433,3681253,2935145,3695820,2822121,1
2434,3718574,2887169,3800322,2910551,1
2435,3702883,2960320,3851663,2905262,1
2436,3806623,2849156,3820034,2873021,1
2437,3831269,2849489,3781422,2931777,1
2438,3707117,2843178,3813312,2930686,1
2439,3776474,2946138,3767089,2896984,1
2440,3728151,2977125,3761787,2901882,1
2441,3778425,2871157,3816088,2947991,1
2442,3720514,2798587,3748853,2812982,1
2443,3775804,2798632,3735956,2923971,1
2444,3792522,2971868,3770279,2917211,1
2445,3778421,2847128,3709985,2942289,1
2446,3789910,2981006,3702822,2929090,1
2447,3806633,2823622,3857533,2895930,1
2448,3701247,2816317,3703052,2870040,1
2449,3678121,2916583,3736246,2804698,1
2450,3739105,2897660,3746276,2811750,1
2451,3804890,2816441,3754389,2898363,1
2452,3682732,2915064,3732398,2891880,1
2453,3716833,2826224,3807756,2890099,1
2454,3724061,2926464,3719533,2812475,1
2455,3793576,2886406,3741689,2850198,1
2456,3733186,2964742,3701923,2847928,1
2457,3723500,2912103,3695292,2867165,1
2458,3743723,2798706,3703949,2909875,1
2459,3826755,2836544,3820842,2811884,1
2460,3756361,2792543,3781816,2855127,1
2461,3798546,2938137,3793638,2839173,1
2462,3779239,2841919,3667187,2862552,1
2463,3689376,2890617,3854638,2858728,1
2464,3744354,2792269,3774106,2881071,1
2465,3803995,2833426,3721661,2885112,1
2466,3764822,2877325,3687384,2846623,1
2467,3765878,2949504,3687471,2954679,1
2468,3702965,2940720,3740922,2930524,1
2469,3715444,2944696,3772401,2962750,1
2470,3809245,2947821,3683776,2926772,1
2471,3728703,2920317,3780844,2949547,1
2472,3751694,2906751,3801314,2800970,1
2473,3711412,2973626,3821135,2962886,1
2474,3705027,2840117,3725761,2947350,1
2475,3804431,2844673,3677038,2875524,1
2476,3779797,2971339,3744451,2956468,1
2477,3837555,2836030,3744604,2891159,1
2478,3776547,2883178,3857918,2874286,1
2479,3794041,2811444,3803012,2876700,1
2480,3848221,2918784,3715806,2814275,1
2481,3805183,2854996,3783906,2964127,1
2482,3747236,2829391,3713299,2917746,1
2483,3847928,2910063,3790664,2920159,1
2484,3838552,2844096,3696374,2892629,1
2485,3772683,2909813,3714028,2804130,1
2486,3805912,2960171,3740991,2912370,1
2487,3746189,2924961,3753222,2879327,1
2488,3740852,2950477,3825965,2873195,1
2489,3720931,2954384,3772638,2914869,1
2490,3752196,2967095,3662212,2895515,1
2491,3809153,2808638,3803010,2926466,1
2492,3683781,2845482,3681146,2881215,1
2493,3705534,2869742,3682801,2852762,1
2494,3732364,2968441,3668028,2918983,1
2495,3782675,2849976,3768395,2954261,1
2496,3776201,2853918,3691193,2821777,1
2497,3764561,2875751,3723039,2932650,1
2498,3747886,2903724,3778600,2911881,1
2499,3699410,2832766,3763956,2828258,1
2500,3692653,2859098,3770119,2895743,1
2501,3814834,2917604,3779622,2940448,1
2502,3758643,2963709,3769651,2811740,1
2503,3848297,2928367,3803634,2911649,1
2504,3777257,2913561,3665987,2881217,1
2505,3710836,2810027,3686148,2903808,1
2506,3710728,2963888,3763985,2946023,1
2507,3708392,2829343,3817778,2897393,1
2508,3738468,2838274,3749199,2940234,1
2509,3853792,2881520,3762162,2981450,1
2510,3720972,2849318,3813113,2842810,1
2511,3692870,2943444,3699448,2834172,1
2512,3716159,2892608,3822459,2897244,1
2513,3666917,2887834,3803781,2823976,1
2514,3790594,2858572,3820335,2874794,1
2515,3684702,2845280,3781552,2852369,1
2516,3811790,2916253,3699617,2896997,1
2517,3773295,2838334,3680360,2917590,1
2518,3777653,2806657,3712181,2959432,1
2519,3675973,2855626,3738032,2957709,1
2520,3741090,2910729,3850613,2931767,1
2521,3804849,2842225,3686570,2880945,1
2522,3787422,2868761,3835249,2883084,1
2523,3847661,2873608,3701324,2921058,1
2524,3748812,2972721,3782836,2847205,1
2525,3671510,2913857,3822636,2917802,1
2526,3684302,2929371,3772294,2794492,1
2527,3684666,2848171,3690386,2877394,1
2528,3775761,2953162,3704117,2960705,1
2529,3761556,2887638,3691267,2902178,1
2530,3856579,2908732,3825400,2899082,1
2531,3740283,2850257,3848858,2929300,1
2532,3754826,2802051,3744129,2859379,1
2533,3720487,2823932,3800550,2880977,1
2534,3745906,2856232,3811703,2899020,1
2535,3788283,2969037,3777123,2967658,1
2536,3802562,2900142,3769321,2816703,1
2537,3806723,2948086,3721400,2854269,1
2538,3708194,2973311,3777658,2885078,1
2539,3722063,2943362,3827302,2953741,1
2540,3752260,2917391,3818901,2846450,1
2541,3771944,2872474,3829293,2916426,1
2542,3668814,2869404,3692463,2862502,1
2543,3840459,2921310,3798437,2918281,1
2544,3817509,2911091,3775571,2891867,1
2545,3785214,2940569,3770668,2834503,1
2546,3738377,2958633,3824290,2894583,1
2547,3757994,2818256,3771025,2839105,1
2548,3683023,2924685,3782880,2960293,1
2549,3760937,2888299,3765255,2967276,1
2550,3735076,2979208,3732580,2984532,1
2551,3692238,2860917,3725773,2829787,1
2552,3826824,2826079,3838513,2915765,1
2553,3802789,2846807,3804306,2929044,1
2554,3670206,2859589,3746002,2895509,1
2555,3676526,2891857,3825930,2873500,1
2556,3793603,2924607,3762992,2818120,1
2557,3699136,2945442,3781577,2869392,1
2558,3741358,2822423,3820997,2870247,1
2559,3691280,2919175,3747304,2823328,1
2560,3727033,2963756,3776404,2830785,1
2561,3685457,2852483,3692052,2932634,1
2562,3772210,2913532,3807162,2959010,1
2563,3691880,2920711,3812252,2907534,1
2564,3766938,2869534,3728022,2872623,1
2565,3754719,2956924,3671984,2881112,1
2566,3678631,2853904,3662157,2877334,1
2567,3708481,2970546,3698857,2937875,1
2568,3704122,2901973,3746844,2881188,1
2569,3838287,2899688,3713222,2928399,1
2570,3798097,2840845,3781003,2863724,1
2571,3814423,2936578,3780984,2834464,1
2572,3740858,2941491,3745304,2885815,1
2573,3793336,2919113,3721253,2844618,1
2574,3845342,2881095,3723468,2838031,1
2575,3729999,2911299,3693169,2897515,1
2576,3841498,2920137,3762859,2849118,1
2577,3719645,2880174,3705631,2959132,1
2578,3701191,2956627,3729789,2970276,1
2579,3795226,2881528,3689513,2888384,1
2580,3802801,2867800,3801589,2829496,1
2581,3765411,2863181,3746649,2848140,1
2582,3743552,2969422,3771217,2850009,1
2583,3744358,2984731,3835022,2872369,1
2584,3822535,2881946,3747437,2828177,1
2585,3706161,2916776,3722672,2800031,1
2586,3676059,2842154,3814700,2855665,1
2587,3725291,2903953,3832865,2876268,1
2588,3753828,2974572,3761387,2822928,1
2589,3724114,2967032,3723931,2956132,1
2590,3783598,2967468,3720230,2933619,1
2591,3832836,2930152,3719471,2861375,1
2592,3708913,2878658,3704352,2893064,1
2593,3785442,2960538,3743552,2816700,1
2594,3761196,2923313,3731931,2798431,1
2595,3697311,2871324,3711006,2929293,1
2596,3832878,2886981,3791711,2900725,1
2597,3805105,2839125,3717797,2914744,1
2598,3817107,2851688,3746691,2938336,1
2599,3855934,2863247,3799812,2961421,1
2600,3788125,2806466,3694134,2888106,1
2601,3682615,2929428,3790364,2873253,1
2602,3823170,2843155,3793644,2807626,1
2603,3764326,2888645,3735947,2955395,1
2604,3851293,2856806,3687054,2908275,1
2605,3747078,2978837,3832721,2879726,1
2606,3673259,2845973,3801941,2933427,1
2607,3843027,2919626,3776736,2807990,1
2608,3854141,2868175,3844640,2909748,1
2609,3678938,2880435,3765483,2893650,1
2610,3742893,2811365,3825738,2877677,1
2611,3701753,2894592,3663179,2889649,1
2612,3768701,2873679,3807483,2809212,1
2613,3763745,2951533,3808158,2856823,1
2614,3733354,2925267,3800330,2968811,1
2615,3792573,2840119,3766736,2978196,1
2616,3807727,2828265,3712370,2818619,1
2617,3816576,2825695,3711972,2823179,1
2618,3749224,2877219,3784485,2875948,1
2619,3830090,2821443,3846560,2928851,1
2620,3744428,2847958,3771771,2952517,1
2621,3729872,2904332,3781108,2942781,1
2622,3757307,2950584,3732092,2957619,1
2623,3676180,2910177,3776612,2886276,1
2624,3804584,2961190,3802558,2979274,1
2625,3821702,2866334,3788660,2880666,1
2626,3709405,2910256,3734593,2839636,1
2627,3753727,2974954,3717932,2823768,1
2628,3752342,2819804,3802015,2903410,1
2629,3715115,2909053,3758770,2920056,1
2630,3725680,2896990,3720733,2930271,1
2631,3723720,2886571,3828140,2906307,1
2632,3758602,2861143,3738446,2940901,1
2633,3734501,2877488,3758144,2885122,1
2634,3733783,2888970,3734760,2901292,1
2635,3718148,2975710,3746688,2836140,1
2636,3697432,2895816,3735197,2901509,1
2637,3729323,2957217,3740254,2845101,1
2638,3701985,2835862,3740651,2871066,1
2639,3836277,2833120,3832830,2858240,1
2640,3797891,2923039,3745930,2929677,1
2641,3840149,2884303,3769450,2900632,1
2642,3719179,2899837,3782713,2939397,1
2643,3774842,2875568,3708672,2905209,1
2644,3784248,2941255,3805669,2818283,1
2645,3800164,2974563,3717599,2928090,1
2646,3837848,2829503,3678322,2869002,1
2647,3748624,2808463,3810363,2963838,1
2648,3664429,2914131,3840789,2930647,1
2649,3839597,2843465,3662975,2873342,1
2650,3846095,2900225,3750092,2811319,1
2651,3767944,2843347,3704603,2928663,1
2652,3760425,2894688,3708174,2870164,1
2653,3750040,2838649,3681437,2890764,1
2654,3768988,2828563,3684898,2902524,1
2655,3722637,2854160,3741627,2951594,1
2656,3781783,2966400,3687615,2878007,1
2657,3746016,2946909,3696211,2830395,1
2658,3762630,2806854,3764226,2923320,1
2659,3736156,2893072,3730486,2821208,1
2660,3736615,2853614,3779415,2833110,1
2661,3777912,2899514,3755188,2828622,1
2662,3837393,2846737,3765574,2827649,1
2663,3667659,2854398,3750060,2948245,1
2664,3798258,2973898,3746134,2917652,1
2665,3796389,2887245,3739562,2882001,1
2666,3760275,2819693,3703402,2898069,1
2667,3761272,2906439,3717715,2920833,1
2668,3794206,2864722,3745029,2819532,1
2669,3804732,2808663,3801359,2951559,1
2670,3775662,2811025,3768902,2833458,1
2671,3819968,2936943,3823392,2858268,1
2672,3815527,2945197,3721338,2906624,1
2673,3737708,2886126,3815673,2923436,1
2674,3725845,2929292,3690707,2948858,1
2675,3819184,2843180,3819576,2825957,1
2676,3730796,2969829,3787661,2844306,1
2677,3728397,2976019,3757072,2978787,1
2678,3740577,2856120,3747230,2979289,1
2679,3772899,2867665,3730471,2822028,1
2680,3767357,2963742,3732401,2905832,1
2681,3786695,2946486,3756617,2973494,1
2682,3692495,2936126,3835780,2831296,1
2683,3732834,2980572,3767296,2793009,1
2684,3694185,2941187,3717741,2867457,1
2685,3740009,2808726,3766976,2862561,1
2686,3833033,2953967,3818876,2840302,1
2687,3795773,2887324,3690092,2937954,1
2688,3761741,2879081,3740145,2833904,1
2689,3745326,2905388,3696045,2906261,1
2690,3785630,2966220,3840168,2860224,1
2691,3792527,2831636,3794885,2865450,1
2692,3745125,2899526,3845950,2926921,1
2693,3707496,2858559,3815207,2856916,1
2694,3669222,2891952,3666609,2881482,1
2695,3751179,2882582,3715450,2949319,1
2696,3766633,2834728,3727405,2928057,1
2697,3725711,2815012,3849960,2879464,1
2698,3749758,2959565,3696470,2955457,1
2699,3748133,2861011,3701817,2863854,1
2700,3841741,2873957,3787962,2858490,1
2701,3734084,2834972,3747646,2827615,1
2702,3724086,2891582,3685307,2948815,1
2703,3788649,2891546,3792438,2887897,1
2704,3798115,2846754,3782997,2925641,1
2705,3723467,2857827,3715013,2944518,1
2706,3814311,2922841,3751799,2855567,1
2707,3806374,2889690,3668088,2854307,1
2708,3713601,2850608,3761580,2951023,1
2709,3788991,2933411,3854765,2867919,1
2710,3701678,2878080,3782404,2827964,1
2711,3837039,2832770,3742918,2823477,1
2712,3729691,2915717,3758916,2822947,1
2713,3713396,2900089,3716795,2861042,1
2714,3733447,2887589,3754305,2862371,1
2715,3728958,2826702,3816070,2905087,1
2716,3714482,2975903,3840802,2917440,1
2717,3825633,2893152,3789333,2946862,1
2718,3801434,2934985,3750499,2944220,1
2719,3724369,2816675,3787684,2980862,1
2720,3698852,2909733,3730751,2869669,1
2721,3814156,2839697,3751107,2987356,1
2722,3846594,2919543,3765789,2884299,1
2723,3814143,2833619,3755886,2980468,1
2724,3689985,2924068,3843485,2887295,1
2725,3833678,2864217,3804327,2812784,1
2726,3841035,2834321,3827759,2930676,1
2727,3669774,2886902,3807567,2819702,1
2728,3857086,2897097,3762977,2882095,1
2729,3809520,2883221,3769557,2799857,1
2730,3693785,2824690,3790935,2954683,1
2731,3722239,2919440,3769367,2851300,1
2732,3695125,2952081,3844077,2907431,1
2733,3736521,2944332,3710152,2832703,1
2734,3809218,2855915,3780410,2966981,1
2735,3805705,2963176,3681361,2900272,1
2736,3671929,2917855,3835306,2853050,1
2737,3746963,2795634,3826797,2960960,1
2738,3767776,2795832,3698051,2870236,1
2739,3670609,2886170,3717425,2828778,1
2740,3749433,2893103,3736900,2965790,1
2741,3763387,2839127,3707221,2892969,1
2742,3722979,2836270,3711976,2875824,1
2743,3718745,2807495,3749514,2951253,1
2744,3741078,2888795,3774454,2914970,1
2745,3730099,2866865,3853632,2857001,1
2746,3802674,2835416,3704268,2894472,1
2747,3800825,2840353,3694573,2893473,1
2748,3760657,2932369,3733438,2804779,1
2749,3779698,2795529,3849244,2861357,1
2750,3737745,2867452,3748915,2811081,1
2751,3677695,2847804,3694985,2884405,1
2752,3742475,2903790,3670184,2862432,1
2753,3849185,2872792,3716107,2804458,1
2754,3742069,2827288,3744427,2985830,1
2755,3742558,2933606,3828231,2921441,1
2756,3811848,2954332,3687005,2917041,1
2757,3752104,2965992,3840184,2921686,1
2758,3809172,2903311,3677342,2904549,1
2759,3737818,2873271,3790437,2983853,1
2760,3825596,2836042,3768925,2911285,1
2761,3768608,2881131,3757836,2842446,1
2762,3803222,2968738,3837765,2945768,1
2763,3699247,2864661,3793173,2980131,1
2764,3715145,2900281,3687448,2952439,1
2765,3750305,2976303,3680610,2918964,1
2766,3691756,2956316,3729829,2870777,1
2767,3804314,2949573,3736947,2956591,1
2768,3727745,2945633,3679934,2879795,1
2769,3747275,2920030,3737921,2902159,1
2770,3801903,2876982,3819435,2857153,1
2771,3825488,2933747,3754179,2905198,1
2772,3830296,2909251,3774762,2899131,1
2773,3805034,2898935,3699490,2951581,1
2774,3795480,2854143,3761199,2816823,1
2775,3673608,2875907,3684500,2917172,1
2776,3843709,2854694,3672956,2929371,1
2777,3789046,2865119,3760939,2884307,1
2778,3823526,2834335,3839923,2945384,1
2779,3734249,2859799,3816229,2874577,1
2780,3778379,2884208,3700085,2836373,1
2781,3767662,2973639,3779172,2861232,1
2782,3781526,2803233,3738515,2843090,1
2783,3834612,2919558,3765498,2892145,1
2784,3705201,2833250,3718033,2900618,1
2785,3857469,2904374,3816202,2859352,1
2786,3835149,2924079,3826658,2929431,1
2787,3724824,2966428,3709010,2955969,1
2788,3743726,2832298,3826613,2830408,1
2789,3735161,2920764,3849910,2856895,1
2790,3790508,2881214,3685173,2880108,1
2791,3843623,2895829,3821489,2821727,1
2792,3825566,2903189,3741829,2853072,1
2793,3795864,2936215,3729439,2806119,1
2794,3778605,2982992,3708685,2833438,1
2795,3744056,2956813,3743892,2794884,1
2796,3779882,2881410,3760225,2975198,1
2797,3741160,2956772,3804646,2812238,1
2798,3778805,2969059,3803489,2973347,1
2799,3741499,2977146,3793219,2809671,1
